2,2,1.000000,12.000000,0.083333,1.000000,1.000000,5.553788
3,2,1.233298,15.178152,0.081255,1.480924,1.000000,4.613867
4,2,1.439494,17.087090,0.084245,1.557803,1.357232,3.618206
5,2,1.612702,16.882814,0.095523,1.828769,1.531999,2.930724
6,3,1.743114,17.944761,0.097138,1.995540,1.545176,2.396420
7,3,1.872302,15.914291,0.117649,2.176582,1.650152,2.098764
8,4,2.064075,19.431061,0.106226,2.259936,1.790709,2.019480
9,2,2.150611,16.812777,0.127915,2.279659,1.854252,1.658328
10,5,2.019037,18.213176,0.110856,2.224532,1.781709,1.539542
11,4,2.226218,18.336701,0.121408,2.600985,1.956954,1.301199
12,8,2.347660,19.710885,0.119105,2.565723,2.208100,1.228300
13,7,2.370871,21.097919,0.112375,2.641276,1.791070,1.255838
14,3,2.301636,21.375935,0.107674,2.381376,2.193177,1.229730
15,4,2.411171,22.992293,0.104869,2.682981,1.910231,1.005288
16,23,2.349974,18.585319,0.126442,2.731426,1.824130,0.927153
17,19,2.557929,20.054750,0.127547,2.699809,2.416528,0.935204
18,6,2.427964,20.654077,0.117554,2.608806,2.258458,0.857894
19,19,2.598066,19.624919,0.132386,2.920180,2.307931,0.794364
20,3,2.617616,20.933450,0.125045,2.876752,1.939758,0.803014
21,8,2.372804,19.106353,0.124189,2.924877,1.726431,0.708661
22,5,2.704054,20.502781,0.131887,2.930498,2.459797,0.706976
23,6,2.373992,20.849937,0.113861,2.711956,1.987514,0.790385
24,9,2.722299,18.556230,0.146705,2.843598,2.543541,0.645075
25,10,2.709940,18.487756,0.146580,3.007372,2.310564,0.648544
26,23,2.528434,21.484485,0.117687,2.685369,2.161062,0.792054
27,24,2.507375,21.082506,0.118932,2.764375,2.170617,0.796061
28,9,2.677795,21.827183,0.122682,2.998057,2.457955,0.742000
29,12,2.691240,23.038800,0.116813,2.963919,2.347784,0.666946
30,12,2.628686,23.147551,0.113562,3.206855,2.281901,0.548760
31,3,2.953384,19.006209,0.155390,3.134202,2.856322,0.537954
32,22,2.893691,20.482367,0.141277,3.012848,2.757351,0.473711
33,7,2.420719,21.295437,0.113673,2.626049,2.335578,0.874524
34,4,2.677708,21.498215,0.124555,3.399046,2.108225,0.501372
35,19,2.870533,21.365648,0.134353,3.173284,2.182357,0.444819
36,6,2.925682,20.042108,0.145977,3.043644,2.735294,0.487042
37,10,2.592901,19.968007,0.129853,2.960859,2.206068,0.619282
38,20,2.574281,21.178244,0.121553,2.789147,2.386720,0.749565
39,22,2.882694,22.846927,0.126174,3.229856,2.595557,0.489035
40,4,2.852620,20.305059,0.140488,3.319786,2.523237,0.430237
