2,2,1.000000,12.000000,0.083333,1.000000,1.000000,5.622501
3,2,1.262879,14.082715,0.089676,1.533452,1.000000,4.545196
4,2,1.462072,16.413771,0.089076,1.556650,1.358845,3.418107
5,2,1.699901,18.020835,0.094330,1.919766,1.490033,3.051329
6,2,1.611443,16.273473,0.099023,2.138762,1.000000,2.307585
7,2,1.953871,18.535745,0.105411,2.268412,1.469831,2.186153
8,3,1.938240,17.946076,0.108004,2.070242,1.731306,1.914253
9,4,1.931113,15.656783,0.123340,2.165217,1.651625,1.601945
10,2,2.268087,20.413551,0.111107,2.374488,2.118886,1.631385
11,5,2.096419,16.832995,0.124542,2.505198,1.586022,1.296619
12,2,2.240831,20.284315,0.110471,2.608498,1.587321,1.304884
13,3,2.352471,17.208237,0.136706,2.555085,2.171899,1.159315
14,6,2.427903,19.417215,0.125039,2.711966,2.115650,1.086638
15,16,2.558132,20.100299,0.127268,2.623956,2.522553,1.072488
16,7,2.410581,18.459833,0.130585,2.798831,2.091139,0.954526
17,20,2.544792,22.021706,0.115558,2.739673,2.015484,0.949578
18,8,2.248559,19.721380,0.114016,2.686893,1.933734,0.971360
19,4,2.652444,18.490735,0.143447,2.825547,2.537402,0.779608
20,15,2.712506,19.737800,0.137427,2.950050,2.422715,0.740163
21,3,2.491059,23.159744,0.107560,2.741970,2.296458,0.898406
22,11,2.622860,21.288609,0.123205,3.001082,2.387576,0.642252
23,15,2.643592,19.499203,0.135574,2.823905,2.466208,0.677050
24,19,2.783249,24.206206,0.114981,3.057250,2.629350,0.658732
25,17,2.375165,20.467920,0.116043,2.652795,2.249600,0.770346
26,21,2.860717,22.354584,0.127970,2.982862,2.786980,0.680503
27,13,2.828108,20.348170,0.138986,3.047866,2.402517,0.618695
28,16,2.642626,20.183527,0.130930,2.981555,2.405312,0.611784
29,8,2.922128,23.146179,0.126247,3.268053,2.641677,0.517959
30,6,2.916077,21.544704,0.135350,3.047853,2.783888,0.537174
31,5,2.740563,21.667335,0.126484,3.090832,2.341700,0.567391
32,9,2.571754,20.854510,0.123319,2.880594,2.229104,0.538365
33,8,2.585135,20.980516,0.123216,3.312756,1.868893,0.517900
34,13,2.695264,19.973551,0.134942,3.177157,1.887696,0.443067
35,13,2.708999,22.996027,0.117803,3.220765,2.434749,0.482451
36,15,2.885199,20.272330,0.142322,3.334550,2.349556,0.417920
37,10,2.911297,20.385756,0.142810,3.275607,2.600537,0.429341
38,23,2.861571,23.317347,0.122723,3.218119,2.710671,0.456626
39,7,2.740220,21.086662,0.129950,3.226470,2.135621,0.396180
40,7,2.661041,22.356434,0.119028,2.974085,2.245450,0.623049
