20,3,1.434457,57.648349,0.024883,1.875076,1.000000,2.756835
21,2,1.503867,58.490555,0.025711,1.869388,1.000000,2.709699
22,4,1.581636,60.335011,0.026214,1.913405,1.466144,2.656819
23,3,1.570014,59.953922,0.026187,1.918560,1.000000,2.514720
24,3,1.568163,60.571033,0.025890,2.142995,1.300067,2.439433
25,3,1.658191,61.573927,0.026930,1.921263,1.414067,2.364971
26,3,1.681063,60.965786,0.027574,1.889927,1.376782,2.280092
27,4,1.715624,61.033189,0.028110,2.168199,1.434226,2.196917
28,4,1.693658,61.228729,0.027661,2.047376,1.374231,2.081097
29,5,1.793927,63.245022,0.028365,2.133563,1.497569,2.105006
30,5,1.761575,61.607812,0.028593,2.141364,1.444024,1.967380
31,3,1.798232,62.280497,0.028873,2.133520,1.488975,1.966814
32,3,1.770788,61.391095,0.028844,2.077221,1.350763,1.866789
33,5,1.886018,66.057305,0.028551,2.093422,1.457482,1.868779
34,4,1.790787,61.927221,0.028918,2.166729,1.351940,1.723344
35,2,1.855892,61.991153,0.029938,2.152247,1.376896,1.708773
36,7,1.913821,63.716357,0.030037,2.174410,1.630665,1.699040
37,11,1.742335,61.031747,0.028548,2.252805,1.331242,1.503247
38,3,1.885360,62.685212,0.030077,2.573001,1.319958,1.521442
39,4,1.901533,62.218548,0.030562,2.217211,1.430785,1.497834
40,6,1.971533,62.798954,0.031394,2.177693,1.673109,1.484113
41,13,1.908860,62.202518,0.030688,2.332465,1.330172,1.458823
42,7,2.023918,64.462940,0.031397,2.292316,1.836056,1.459164
43,7,1.964152,63.544381,0.030910,2.388295,1.569247,1.402966
44,23,1.931712,62.645582,0.030836,2.221353,1.572288,1.348675
45,4,2.020340,63.960853,0.031587,2.457188,1.627271,1.334243
46,8,2.030588,64.501701,0.031481,2.347518,1.596944,1.324912
47,8,2.116357,68.809996,0.030757,2.556780,1.715376,1.340963
48,10,2.042987,63.961733,0.031941,2.462943,1.611308,1.233486
49,13,2.098583,66.046963,0.031774,2.467427,1.801291,1.238923
50,6,2.071812,64.841194,0.031952,2.323899,1.539052,1.259856
51,5,2.093043,66.349689,0.031546,2.598464,1.576739,1.236958
52,6,2.148322,66.028036,0.032537,2.559859,1.498573,1.192436
53,8,2.048810,63.567612,0.032230,2.451332,1.542098,1.121353
54,8,2.106056,65.851647,0.031982,2.569153,1.633897,1.115610
55,21,2.130023,64.317100,0.033118,2.439700,1.739447,1.118156
56,7,2.067277,63.551004,0.032529,2.581844,1.649747,1.063676
57,10,2.072901,63.828268,0.032476,2.601318,1.587221,1.038466
58,6,2.083737,64.429738,0.032341,2.668464,1.599835,1.030194
59,3,2.173721,64.903967,0.033491,2.828661,1.713452,1.018957
60,7,2.095284,64.214173,0.032630,2.637626,1.548964,0.983605
61,21,2.242375,64.718399,0.034648,2.500822,1.836850,0.994104
62,13,2.242600,65.330342,0.034327,2.444508,2.037546,0.996693
63,8,2.293030,65.676440,0.034914,2.509525,1.972899,0.983110
64,6,2.104291,64.393930,0.032678,3.005300,1.566099,0.938500
65,4,2.246748,65.494044,0.034305,2.574708,1.924316,0.943862
66,13,2.309343,67.123588,0.034404,2.644785,1.754028,0.968020
67,3,2.227635,66.550961,0.033473,2.645392,1.754718,0.917758
68,9,2.275498,67.034232,0.033945,2.594500,1.786319,0.928391
69,20,2.338719,67.089351,0.034860,2.636376,1.696654,0.918515
70,12,2.234283,66.601991,0.033547,2.901966,1.657997,0.839194
71,7,2.345674,66.551672,0.035246,2.638714,1.861556,0.903247
72,8,2.157880,64.619017,0.033394,2.791639,1.551616,0.858637
73,6,2.338363,67.694341,0.034543,2.672109,1.930937,0.846951
74,18,2.436271,67.854560,0.035904,2.668130,2.202803,0.888834
75,21,2.327084,67.116525,0.034672,2.854734,1.874523,0.812242
76,5,2.085405,65.709071,0.031737,3.348825,1.595646,0.728496
77,5,2.427891,66.574918,0.036469,2.708832,2.138615,0.798831
78,16,2.270151,68.045563,0.033362,3.127439,1.734794,0.786309
79,13,2.432970,69.004725,0.035258,2.848889,1.734053,0.826731
80,11,2.214159,64.750248,0.034195,2.852293,1.716487,0.756731
81,16,2.582697,71.943576,0.035899,2.853912,2.360377,0.810077
82,16,2.382136,66.022840,0.036080,2.881751,1.689909,0.756914
83,10,2.507549,67.192160,0.037319,2.866295,2.015688,0.749246
84,12,2.313436,67.063494,0.034496,3.018578,1.676416,0.731915
85,14,2.363456,66.871810,0.035343,2.641867,1.848993,0.719922
86,9,2.424975,68.193421,0.035560,3.070661,1.904045,0.727628
87,7,2.255403,65.545490,0.034410,2.964552,1.711805,0.666947
88,19,2.509631,67.530985,0.037163,2.755065,1.772706,0.734524
89,13,2.328683,68.279130,0.034105,3.235324,1.653649,0.686667
90,9,2.364715,66.951197,0.035320,2.811912,1.652179,0.682919
91,7,2.388156,66.066606,0.036148,2.862119,1.862724,0.683951
92,8,2.510318,68.968748,0.036398,2.916430,1.878484,0.668649
93,9,2.364286,67.622359,0.034963,2.850250,1.859093,0.695763
94,8,2.426407,67.558521,0.035916,3.127927,1.862738,0.648500
95,7,2.281684,65.839730,0.034655,2.972010,1.729571,0.614056
96,22,2.552824,71.098534,0.035905,3.134469,1.990293,0.642990
97,22,2.560437,68.758722,0.037238,3.036972,1.961707,0.655982
98,12,2.586047,69.455786,0.037233,3.218761,2.197096,0.647461
99,11,2.476821,68.066155,0.036388,2.979243,1.787336,0.635341
100,12,1.979870,64.193798,0.030842,2.519458,1.561972,0.857766
