20,2,1.473092,57.503054,0.025618,1.899809,1.000000,2.804773
21,3,1.512394,62.257551,0.024293,1.708296,1.395068,2.810521
22,3,1.502255,58.002995,0.025900,1.875371,1.301002,2.575596
23,3,1.575926,59.938161,0.026293,1.896992,1.404572,2.464065
24,5,1.592940,59.206490,0.026905,1.849493,1.379677,2.370752
25,4,1.650420,61.526911,0.026824,1.901309,1.357822,2.316247
26,3,1.572148,59.316344,0.026504,1.953342,1.297341,2.207046
27,3,1.653328,60.200873,0.027464,2.169826,1.365109,2.117624
28,4,1.775329,63.156351,0.028110,1.915531,1.427481,2.139256
29,4,1.710910,61.969416,0.027609,1.851440,1.419809,2.021442
30,3,1.637981,60.588866,0.027034,2.133978,1.368418,1.873311
31,2,1.761463,62.779416,0.028058,2.040637,1.345313,1.888754
32,4,1.798094,62.468249,0.028784,2.135748,1.391207,1.823277
33,4,1.839361,63.799200,0.028830,2.161343,1.339796,1.837608
34,6,1.870768,62.901044,0.029741,2.193786,1.327016,1.759218
35,3,1.799716,61.167337,0.029423,2.113792,1.574111,1.683947
36,5,1.832111,61.937958,0.029580,2.295431,1.370350,1.663178
37,3,1.828783,61.234878,0.029865,2.162444,1.495890,1.574991
38,2,1.895995,63.157045,0.030020,2.191369,1.560792,1.536076
39,8,1.927123,63.005511,0.030587,2.425800,1.306738,1.522409
40,4,1.869214,61.209633,0.030538,2.114132,1.463963,1.449069
41,6,1.990368,64.616238,0.030803,2.310371,1.633375,1.512836
42,4,1.914783,61.564434,0.031102,2.082041,1.728210,1.399713
43,18,1.613277,6.832673,0.236112,2.520825,1.000000,0.148202
44,17,2.007963,64.600740,0.031083,2.256334,1.762759,1.298563
45,18,1.587617,3.551103,0.447077,2.826056,1.000000,0.062786
46,3,1.844080,60.598200,0.030431,2.407339,1.334195,1.241760
47,9,1.851571,5.860409,0.315946,2.703780,1.000000,0.109314
48,10,2.146214,67.297386,0.031891,2.599511,1.694758,1.347524
49,10,2.094292,65.085913,0.032177,2.395941,1.837003,1.230881
50,14,2.061559,64.656011,0.031885,2.463871,1.626527,1.225593
51,6,2.038617,63.442663,0.032133,2.300697,1.560392,1.188856
52,7,2.171192,65.480852,0.033158,2.648133,1.665935,1.210365
53,7,2.148922,65.462873,0.032827,2.450613,1.747153,1.154633
54,16,1.941828,3.629467,0.535017,2.602127,1.000000,0.054819
55,9,2.116351,64.339381,0.032894,2.671268,1.517722,1.105797
56,13,2.228109,66.520686,0.033495,2.553708,1.775913,1.133200
57,3,2.294656,69.038038,0.033238,2.738425,1.848228,1.117012
58,5,2.126057,64.695544,0.032862,2.691367,1.491508,1.063952
59,8,2.057645,64.129950,0.032086,2.460773,1.616538,1.027732
60,4,2.083483,64.738431,0.032183,2.475754,1.655115,1.006788
61,7,2.231700,66.521052,0.033549,2.770950,1.470487,1.008922
62,21,2.146879,64.138071,0.033473,2.524856,1.780969,0.966308
63,6,2.093008,64.525764,0.032437,2.865094,1.553834,0.951651
64,6,2.180219,65.169564,0.033455,2.558876,1.612186,0.934969
65,16,2.182595,64.601522,0.033786,2.541602,1.619361,0.950819
66,16,2.343700,68.302198,0.034314,2.703304,1.931520,0.936111
67,11,2.325427,67.197271,0.034606,2.751331,1.910353,0.930890
68,16,2.357103,66.928396,0.035218,2.647991,1.927515,0.898126
69,8,2.345708,68.590408,0.034199,2.691695,1.843374,0.943747
70,11,1.929696,4.836432,0.398992,2.791778,1.000000,0.068040
71,6,2.121628,65.422548,0.032430,2.645381,1.563580,0.830332
72,21,1.877369,2.094326,0.896408,2.853859,1.000000,0.030493
73,10,2.269592,67.067801,0.033840,2.756568,1.890320,0.851843
74,14,2.287523,65.440412,0.034956,2.659054,1.863249,0.836193
75,8,2.281145,65.610071,0.034768,2.827902,1.653428,0.798922
76,4,2.312869,65.770832,0.035166,2.785839,1.830645,0.793401
77,7,2.379650,67.580448,0.035212,2.894973,1.772095,0.806639
78,19,2.422206,67.465315,0.035903,2.843909,1.992035,0.809312
79,10,2.315625,65.646338,0.035274,2.830831,1.731872,0.768274
80,19,2.227710,65.688609,0.033913,2.997988,1.805840,0.754373
81,17,2.334843,66.694042,0.035008,2.716290,1.736091,0.778864
82,13,2.321041,66.720431,0.034788,3.064013,1.528547,0.739352
83,13,2.356136,68.415901,0.034438,2.903389,1.792098,0.762270
84,22,2.446153,68.619944,0.035648,2.887073,1.964298,0.768587
85,16,2.373065,67.903442,0.034948,2.992262,1.783015,0.721643
86,14,2.256943,65.165600,0.034634,2.777069,1.810273,0.743415
87,15,1.772888,4.895429,0.362152,3.138892,1.000000,0.070700
88,17,2.496404,69.553752,0.035892,3.135449,1.898514,0.679225
89,10,2.294478,66.360152,0.034576,3.085354,1.820746,0.697098
90,9,2.559578,69.713333,0.036716,3.073749,1.861889,0.716819
91,6,2.390988,66.967921,0.035703,3.075451,1.837948,0.675830
92,13,2.180697,65.719349,0.033182,3.066630,1.467175,0.679273
93,8,2.407062,68.253701,0.035266,3.132214,1.810606,0.654488
94,24,2.353482,66.510875,0.035385,2.678916,1.704919,0.663244
95,10,2.461738,66.793007,0.036856,2.885285,1.906169,0.635707
96,5,2.432054,68.990592,0.035252,3.127715,1.906142,0.636488
97,11,2.370981,68.549943,0.034588,3.129874,1.854636,0.656990
98,10,2.514565,67.797693,0.037089,3.032853,1.691953,0.607450
99,22,2.133874,3.764387,0.566858,3.062895,1.399852,0.038582
100,12,2.493415,71.338332,0.034952,3.098965,1.958103,0.655127
