20,4,1.489914,58.963839,0.025268,1.919640,1.000000,0.864735
21,3,1.546356,59.353137,0.026053,1.917258,1.430190,0.915966
22,5,1.580239,59.962532,0.026354,1.804569,1.421502,0.891372
23,3,1.588066,60.603485,0.026204,1.912570,1.000000,0.952579
24,3,1.533224,58.987186,0.025992,1.846008,1.294557,0.934222
25,4,1.592117,59.009101,0.026981,1.904903,1.359864,0.884017
26,4,1.626690,59.785391,0.027209,1.862579,1.347068,0.895697
27,5,1.674924,60.890785,0.027507,1.920631,1.396247,0.906512
28,5,1.684694,61.032296,0.027603,2.078525,1.404609,0.900452
29,3,1.759280,61.621194,0.028550,2.221601,1.409849,0.883788
30,4,1.698308,59.864557,0.028369,2.008299,1.236676,0.916497
31,4,1.748252,60.466788,0.028913,2.114259,1.336918,0.929532
32,6,1.861092,62.310421,0.029868,2.053854,1.721773,0.934916
33,3,1.795349,62.569400,0.028694,2.101069,1.401572,0.855337
34,5,1.558224,4.365201,0.356965,2.282303,1.000000,0.761544
35,3,1.834336,62.359208,0.029416,2.106287,1.637475,0.947627
36,6,1.908463,63.599195,0.030008,2.377612,1.538626,0.888951
37,3,1.873862,62.084429,0.030182,2.253619,1.335332,0.913679
38,4,1.935773,62.901510,0.030775,2.378932,1.353310,0.892346
39,9,1.709792,4.716713,0.362497,2.298245,1.000000,0.761572
40,4,1.977316,63.993784,0.030899,2.374555,1.510870,0.904659
41,5,1.987850,65.658196,0.030276,2.270869,1.609950,0.837068
42,7,1.964527,64.157043,0.030621,2.542023,1.549919,0.831713
43,4,1.926498,61.743636,0.031202,2.275013,1.671240,0.898249
44,3,1.994084,64.316198,0.031004,2.486909,1.301136,0.838368
45,3,1.975240,63.571679,0.031071,2.584295,1.531668,0.777207
46,19,1.962279,63.604594,0.030851,2.394187,1.569772,0.783493
47,11,2.044877,64.118698,0.031892,2.276133,1.600307,0.834044
48,7,1.955862,62.944408,0.031073,2.527049,1.618667,0.791407
49,5,2.117944,64.365323,0.032905,2.242807,1.916575,0.871806
50,7,1.987697,63.362632,0.031370,2.470849,1.453815,0.796038
51,4,2.148638,65.816044,0.032646,2.347599,1.752639,0.901504
52,4,2.054006,65.181059,0.031512,2.612107,1.497768,0.793453
53,5,2.057937,64.759380,0.031778,2.567700,1.572609,0.808732
54,5,2.221120,65.637010,0.033839,2.553229,1.781474,0.799594
55,15,0.000000,0.000000,nan,0.000000,0.000000,0.000000
56,18,2.259875,65.015240,0.034759,2.664830,2.057948,0.779790
57,5,2.262319,66.493258,0.034023,2.590730,2.023381,0.863696
58,9,2.305254,67.558618,0.034122,2.695785,1.838932,0.870353
59,13,1.908439,5.358874,0.356127,2.544389,1.000000,0.684018
60,11,2.177006,64.502114,0.033751,2.561064,1.748467,0.887861
61,5,2.143861,63.831727,0.033586,2.696281,1.572604,0.828749
62,10,2.273574,65.561380,0.034679,2.484722,2.141983,0.883880
63,13,2.352528,68.384420,0.034402,2.624042,1.847634,0.797905
64,11,2.266593,68.346640,0.033163,2.840573,1.555336,0.770307
65,20,2.045649,63.894524,0.032016,2.942092,1.422829,0.582145
66,6,2.371251,67.549562,0.035104,2.636983,2.120338,0.731636
67,9,2.239820,67.140116,0.033360,2.688899,1.592604,0.825703
68,8,2.265278,67.947484,0.033339,2.891142,1.796480,0.721275
69,21,2.208215,6.601694,0.334492,3.019514,1.507408,0.799930
70,12,2.289167,67.296723,0.034016,2.908153,1.732342,0.757222
71,4,2.329279,68.423942,0.034042,2.786877,1.796770,0.820505
72,9,2.329730,66.522986,0.035021,2.792692,1.753937,0.654548
73,12,2.340627,67.301717,0.034778,2.957995,1.740113,0.827973
74,14,1.895360,4.282396,0.442593,2.708366,1.000000,0.577567
75,14,2.427953,66.804775,0.036344,2.682555,2.286252,0.884357
76,7,2.396788,67.196418,0.035668,2.934007,2.094146,0.865756
77,12,2.385623,67.733944,0.035220,2.650936,2.168959,0.826216
78,6,2.337751,66.887085,0.034951,2.777726,1.826205,0.778652
79,13,2.306990,67.156175,0.034353,3.117528,1.644874,0.753104
80,17,2.149182,7.462221,0.288008,2.764649,1.000000,0.725329
81,22,2.355025,65.982908,0.035691,2.648377,1.792170,0.812662
82,23,2.421833,67.721234,0.035762,2.884371,1.960848,0.813064
83,13,2.396803,66.511418,0.036036,2.970947,1.885746,0.770579
84,10,2.288173,65.732486,0.034810,3.008260,1.762032,0.780355
85,7,2.334050,66.653937,0.035017,2.913872,1.794757,0.734970
86,10,2.522819,66.949468,0.037682,2.653689,2.359385,0.869069
87,13,2.328980,67.138857,0.034689,3.173184,1.565287,0.749644
88,18,2.485683,70.204640,0.035406,2.901926,1.997189,0.770691
89,10,2.217683,64.802631,0.034222,3.263947,1.597284,0.720602
90,19,2.310195,66.345947,0.034820,3.081151,1.768412,0.595600
91,18,2.403695,66.770265,0.035999,3.194982,1.797178,0.729368
92,22,2.491528,69.540133,0.035829,3.085846,1.891756,0.685157
93,7,2.443892,68.488711,0.035683,2.991675,1.787647,0.773386
94,15,2.529763,69.231854,0.036540,2.925833,2.206257,0.736645
95,12,2.619449,69.318202,0.037789,2.849269,2.290101,0.874346
96,8,2.531843,69.393214,0.036485,3.059511,2.083485,0.736945
97,8,2.491456,67.135551,0.037111,3.236519,2.098924,0.467484
98,13,2.390309,67.473179,0.035426,3.019708,1.752286,0.788283
99,11,2.581434,68.617624,0.037621,3.012181,2.105219,0.827776
100,16,2.472870,68.507514,0.036096,3.142328,1.839075,0.748799
