5,2,1.120011,12.481998,0.089730,1.480045,1.000000,2.393303
6,2,1.264374,13.066405,0.096765,1.536852,1.000000,2.038591
7,2,1.394986,13.831946,0.100852,1.555431,1.000000,1.860148
8,2,1.463113,13.896434,0.105287,1.839711,1.000000,1.682935
9,2,1.480413,13.566826,0.109120,1.735931,1.291930,1.437963
10,2,1.639483,14.609636,0.112219,1.858821,1.429036,1.373739
11,2,1.613849,13.974062,0.115489,1.998322,1.333475,1.190381
12,3,1.801923,15.002363,0.120109,2.047042,1.447047,1.217364
13,2,1.484772,13.626621,0.108961,2.139118,1.000000,1.106819
14,4,1.765695,14.730352,0.119868,1.934530,1.593271,1.028319
15,2,1.909189,15.304376,0.124748,2.195643,1.549894,0.983259
16,3,1.834205,14.313485,0.128145,2.114838,1.606287,0.857651
17,3,2.008781,15.302174,0.131274,2.204097,1.747072,0.809932
18,4,1.603620,14.148893,0.113339,2.109303,1.000000,0.955018
19,4,1.873013,14.737245,0.127094,2.432848,1.364866,0.788369
20,3,1.736537,14.237863,0.121966,2.422076,1.371645,0.728716
21,3,2.062714,15.746902,0.130992,2.485804,1.793504,0.662094
22,3,2.114827,15.668673,0.134972,2.497647,1.783652,0.649009
23,4,1.883480,14.749799,0.127695,2.447098,1.354414,0.587650
24,5,1.994277,14.941937,0.133468,2.538408,1.445047,0.559453
25,3,2.137805,15.439887,0.138460,2.436604,1.761074,0.550689
26,3,2.005777,14.835001,0.135206,2.284885,1.827494,0.758506
27,3,2.287612,16.016791,0.142826,2.462709,2.217016,0.575783
28,3,2.213547,15.241927,0.145228,2.418968,2.058416,0.517695
29,5,2.121297,15.326442,0.138408,2.680702,1.632991,0.510221
30,3,2.042180,15.714130,0.129958,2.324561,1.647532,0.701095
31,3,2.202981,15.425490,0.142814,2.601231,1.715087,0.589363
32,7,2.163855,14.790648,0.146299,2.348820,1.952866,0.443239
33,4,1.991213,15.385700,0.129420,3.010950,1.395821,0.450368
34,4,2.368571,15.967465,0.148337,2.453391,2.278059,0.434293
35,4,2.383457,17.106860,0.139328,2.732559,1.993654,0.498765
36,4,2.330092,15.605193,0.149315,2.584628,2.069831,0.432987
37,4,2.173228,15.274420,0.142279,2.717975,1.575116,0.471986
38,4,2.312463,15.688786,0.147396,2.893289,1.643285,0.384673
39,4,2.229866,16.192670,0.137708,2.889252,1.919087,0.587170
40,6,2.295360,15.341952,0.149613,2.473462,2.031640,0.406955
