5,3,1.130685,12.844755,0.088027,1.522740,1.000000,2.390232
6,2,1.254945,13.065426,0.096051,1.552878,1.000000,2.123558
7,2,1.184648,12.916797,0.091714,1.738592,1.000000,1.916579
8,3,1.455364,13.864945,0.104967,1.808069,1.000000,1.647596
9,3,1.570685,14.289114,0.109922,1.784512,1.438415,1.548734
10,4,1.519322,13.597102,0.111739,1.595220,1.347414,1.298501
11,3,1.711691,14.266313,0.119981,1.868782,1.506927,1.211864
12,2,1.749882,14.722585,0.118857,2.081803,1.509392,1.160978
13,4,1.655424,14.112767,0.117300,2.106091,1.000000,0.968745
14,3,1.790833,14.325788,0.125008,2.094697,1.558024,0.991444
15,3,1.820494,14.550317,0.125117,1.916014,1.738909,0.938742
16,4,1.773681,14.424076,0.122967,2.216749,1.533888,0.863987
17,3,1.866472,15.059055,0.123944,2.222335,1.492546,0.901101
18,3,1.963956,15.108317,0.129992,2.170934,1.810349,0.802633
19,4,1.990938,15.505135,0.128405,2.601835,1.442590,0.766441
20,4,1.995633,15.161586,0.131624,2.196188,1.660175,0.699810
21,3,2.072768,15.416396,0.134452,2.593544,1.408541,0.687299
22,4,1.818136,15.094846,0.120447,2.265321,1.423303,0.766716
23,3,2.038802,15.489273,0.131627,2.190784,1.842825,0.820819
24,3,2.005033,15.012228,0.133560,2.288405,1.819681,0.574876
25,4,2.233451,16.172299,0.138104,2.554599,1.824340,0.601111
26,4,2.009481,15.679906,0.128156,2.587590,1.461116,0.644506
27,4,2.155727,15.457001,0.139466,2.677125,1.439645,0.595966
28,4,2.243856,15.700548,0.142916,2.650906,1.766491,0.530491
29,3,2.190245,15.204716,0.144050,2.685906,1.321086,0.497553
30,5,2.236858,15.764300,0.141894,2.682360,2.006106,0.504048
31,5,2.346996,16.304215,0.143950,2.836839,1.983417,0.518688
32,4,2.332940,15.961544,0.146160,2.918540,1.863996,0.443169
33,5,2.052057,15.603281,0.131514,2.426803,1.694627,0.575432
34,4,2.258074,15.587327,0.144866,2.434566,1.973150,0.468878
35,5,2.396195,16.631057,0.144080,2.939533,2.013030,0.454052
36,4,2.241120,16.416757,0.136514,2.698125,1.808277,0.540164
37,4,2.426835,16.792362,0.144520,2.847901,1.884513,0.461387
38,4,2.161593,15.039155,0.143731,2.259563,2.060299,0.383667
39,4,2.179031,15.981957,0.136343,2.715547,1.615509,0.554911
40,4,2.213415,14.943076,0.148123,2.427014,1.831142,0.364580
